CustomerKey,LastPurchaseDate,Days,Months
21914,4/20/2013 0:00,283,9
26351,4/11/2013 0:00,292,9
28266,4/2/2013 0:00,301,9
19561,4/10/2013 0:00,293,9
24908,4/17/2013 0:00,286,9
16003,4/3/2013 0:00,300,9
22747,4/15/2013 0:00,288,9
27825,4/25/2013 0:00,278,9
16192,4/28/2013 0:00,275,9
29176,4/18/2013 0:00,285,9
22621,4/21/2013 0:00,282,9
22870,4/24/2013 0:00,279,9
21084,4/16/2013 0:00,287,9
12757,4/3/2013 0:00,300,9
28595,4/9/2013 0:00,294,9
24078,4/8/2013 0:00,295,9
26242,4/21/2013 0:00,282,9
20503,4/17/2013 0:00,286,9
18104,4/2/2013 0:00,301,9
13779,4/18/2013 0:00,285,9
19352,4/21/2013 0:00,282,9
14961,4/7/2013 0:00,296,9
23451,4/24/2013 0:00,279,9
28011,4/24/2013 0:00,279,9
13195,4/9/2013 0:00,294,9
11615,4/13/2013 0:00,290,9
27596,4/20/2013 0:00,283,9
25724,4/7/2013 0:00,296,9
17526,4/2/2013 0:00,301,9
19873,4/7/2013 0:00,296,9
15774,4/8/2013 0:00,295,9
15405,4/29/2013 0:00,274,9
27350,4/1/2013 0:00,302,9
19584,4/4/2013 0:00,299,9
15883,4/4/2013 0:00,299,9
17357,4/27/2013 0:00,276,9
19627,4/26/2013 0:00,277,9
11014,4/30/2013 0:00,273,9
27533,4/16/2013 0:00,287,9
20045,4/3/2013 0:00,300,9
19999,4/1/2013 0:00,302,9
19504,4/25/2013 0:00,278,9
17895,4/14/2013 0:00,289,9
22727,4/6/2013 0:00,297,9
28286,4/25/2013 0:00,278,9
16438,4/26/2013 0:00,277,9
26889,4/14/2013 0:00,289,9
28300,4/11/2013 0:00,292,9
24513,4/11/2013 0:00,292,9
25893,4/26/2013 0:00,277,9
24035,4/6/2013 0:00,297,9
28638,4/7/2013 0:00,296,9
16524,4/28/2013 0:00,275,9
12737,4/7/2013 0:00,296,9
29116,4/8/2013 0:00,295,9
17045,4/20/2013 0:00,283,9
15963,4/3/2013 0:00,300,9
21121,4/16/2013 0:00,287,9
27224,4/2/2013 0:00,301,9
23540,4/19/2013 0:00,284,9
12385,4/3/2013 0:00,300,9
20998,4/24/2013 0:00,279,9
29196,4/9/2013 0:00,294,9
13421,4/27/2013 0:00,276,9
16338,4/30/2013 0:00,273,9
28950,4/16/2013 0:00,287,9
22896,4/1/2013 0:00,302,9
15946,4/22/2013 0:00,281,9
15777,4/20/2013 0:00,283,9
24539,4/21/2013 0:00,282,9
20417,4/17/2013 0:00,286,9
24808,4/7/2013 0:00,296,9
12073,4/25/2013 0:00,278,9
13032,4/5/2013 0:00,298,9
28117,4/8/2013 0:00,295,9
15273,4/6/2013 0:00,297,9
29073,4/30/2013 0:00,273,9
13799,4/7/2013 0:00,296,9
25372,4/3/2013 0:00,300,9
16716,4/8/2013 0:00,295,9
15368,4/6/2013 0:00,297,9
28126,4/9/2013 0:00,294,9
20987,4/15/2013 0:00,288,9
22215,4/14/2013 0:00,289,9
14094,4/26/2013 0:00,277,9
24963,4/21/2013 0:00,282,9
11515,4/20/2013 0:00,283,9
22092,4/12/2013 0:00,291,9
21233,4/4/2013 0:00,299,9
28601,4/3/2013 0:00,300,9
24379,4/24/2013 0:00,279,9
13496,4/17/2013 0:00,286,9
14492,4/20/2013 0:00,283,9
12268,4/16/2013 0:00,287,9
26331,4/8/2013 0:00,295,9
14080,4/6/2013 0:00,297,9
22046,4/5/2013 0:00,298,9
15385,4/14/2013 0:00,289,9
18929,4/15/2013 0:00,288,9
11624,4/24/2013 0:00,279,9
25023,4/17/2013 0:00,286,9
23752,4/6/2013 0:00,297,9
18179,4/17/2013 0:00,286,9
25667,4/28/2013 0:00,275,9
19865,4/4/2013 0:00,299,9
12454,4/8/2013 0:00,295,9
28292,4/29/2013 0:00,274,9
21863,4/8/2013 0:00,295,9
18319,4/24/2013 0:00,279,9
16304,4/30/2013 0:00,273,9
24153,4/14/2013 0:00,289,9
22710,4/18/2013 0:00,285,9
20758,4/19/2013 0:00,284,9
21691,4/30/2013 0:00,273,9
24396,4/26/2013 0:00,277,9
16032,4/23/2013 0:00,280,9
28959,4/23/2013 0:00,280,9
19095,4/9/2013 0:00,294,9
24422,4/21/2013 0:00,282,9
19985,4/8/2013 0:00,295,9
14243,4/6/2013 0:00,297,9
17821,4/18/2013 0:00,285,9
25381,4/12/2013 0:00,291,9
13914,4/26/2013 0:00,277,9
14887,4/7/2013 0:00,296,9
28106,4/15/2013 0:00,288,9
23732,4/5/2013 0:00,298,9
22089,4/8/2013 0:00,295,9
29251,4/3/2013 0:00,300,9
16364,4/23/2013 0:00,280,9
13493,4/24/2013 0:00,279,9
12457,4/4/2013 0:00,299,9
25441,4/18/2013 0:00,285,9
23921,4/11/2013 0:00,292,9
15139,4/24/2013 0:00,279,9
25959,4/8/2013 0:00,295,9
25630,4/2/2013 0:00,301,9
20990,4/11/2013 0:00,292,9
23546,4/23/2013 0:00,280,9
22464,4/27/2013 0:00,276,9
12208,4/16/2013 0:00,287,9
26211,4/10/2013 0:00,293,9
13227,4/14/2013 0:00,289,9
16238,4/9/2013 0:00,294,9
12929,4/27/2013 0:00,276,9
23357,4/15/2013 0:00,288,9
19490,4/4/2013 0:00,299,9
17970,4/1/2013 0:00,302,9
13748,4/20/2013 0:00,283,9
26337,4/25/2013 0:00,278,9
19152,4/7/2013 0:00,296,9
22899,4/30/2013 0:00,273,9
17280,4/3/2013 0:00,300,9
18554,4/3/2013 0:00,300,9
25524,4/6/2013 0:00,297,9
19075,4/27/2013 0:00,276,9
20489,4/23/2013 0:00,280,9
29102,4/1/2013 0:00,302,9
11936,4/5/2013 0:00,298,9
20380,4/21/2013 0:00,282,9
23775,4/18/2013 0:00,285,9
12935,4/21/2013 0:00,282,9
18617,4/12/2013 0:00,291,9
17051,4/27/2013 0:00,276,9
19089,4/23/2013 0:00,280,9
16510,4/8/2013 0:00,295,9
28043,4/24/2013 0:00,279,9
27210,4/14/2013 0:00,289,9
16925,4/9/2013 0:00,294,9
24834,4/27/2013 0:00,276,9
11475,4/23/2013 0:00,280,9
16390,4/10/2013 0:00,293,9
24419,4/27/2013 0:00,276,9
27336,4/12/2013 0:00,291,9
27399,4/24/2013 0:00,279,9
19135,4/6/2013 0:00,297,9
16055,4/13/2013 0:00,290,9
21843,4/6/2013 0:00,297,9
23002,4/12/2013 0:00,291,9
18657,4/10/2013 0:00,293,9
23632,4/8/2013 0:00,295,9
22066,4/1/2013 0:00,302,9
29105,4/14/2013 0:00,289,9
26357,4/28/2013 0:00,275,9
12640,4/27/2013 0:00,276,9
15886,4/11/2013 0:00,292,9
27914,4/12/2013 0:00,291,9
17031,4/9/2013 0:00,294,9
17200,4/24/2013 0:00,279,9
20984,4/1/2013 0:00,302,9
14037,4/23/2013 0:00,280,9
13221,4/24/2013 0:00,279,9
23300,4/18/2013 0:00,285,9
11478,4/19/2013 0:00,284,9
16951,4/3/2013 0:00,300,9
28209,4/17/2013 0:00,286,9
23944,4/2/2013 0:00,301,9
21780,4/6/2013 0:00,297,9
27851,4/8/2013 0:00,295,9
14475,4/17/2013 0:00,286,9
15431,4/26/2013 0:00,277,9
28086,4/8/2013 0:00,295,9
22378,4/8/2013 0:00,295,9
17217,4/27/2013 0:00,276,9
12185,4/15/2013 0:00,288,9
23005,4/20/2013 0:00,283,9
21671,4/20/2013 0:00,283,9
29434,4/3/2013 0:00,300,9
27960,4/20/2013 0:00,283,9
11040,4/3/2013 0:00,300,9
22424,4/7/2013 0:00,296,9
11541,4/13/2013 0:00,290,9
15305,4/21/2013 0:00,282,9
22879,4/14/2013 0:00,289,9
28916,4/28/2013 0:00,275,9
19178,4/20/2013 0:00,283,9
26990,4/16/2013 0:00,287,9
16980,4/11/2013 0:00,292,9
19559,4/6/2013 0:00,297,9
21325,4/24/2013 0:00,279,9
25347,4/14/2013 0:00,289,9
13173,4/19/2013 0:00,284,9
16519,4/9/2013 0:00,294,9
27880,4/11/2013 0:00,292,9
28633,4/27/2013 0:00,276,9
20741,4/24/2013 0:00,279,9
23366,4/7/2013 0:00,296,9
16459,4/4/2013 0:00,299,9
22078,4/28/2013 0:00,275,9
16396,4/4/2013 0:00,299,9
24763,4/13/2013 0:00,290,9
20266,4/20/2013 0:00,283,9
15875,4/8/2013 0:00,295,9
11132,4/9/2013 0:00,294,9
19576,4/15/2013 0:00,288,9
23904,4/19/2013 0:00,284,9
13067,4/29/2013 0:00,274,9
24946,4/21/2013 0:00,282,9
22367,4/26/2013 0:00,277,9
13190,4/29/2013 0:00,274,9
12234,4/26/2013 0:00,277,9
29045,4/24/2013 0:00,279,9
28942,4/16/2013 0:00,287,9
19745,4/3/2013 0:00,300,9
26240,4/27/2013 0:00,276,9
26927,4/22/2013 0:00,281,9
18391,4/5/2013 0:00,298,9
24136,4/2/2013 0:00,301,9
15294,4/22/2013 0:00,281,9
24348,4/14/2013 0:00,289,9
15935,4/18/2013 0:00,285,9
29217,4/20/2013 0:00,283,9
11836,4/22/2013 0:00,281,9
15795,4/29/2013 0:00,274,9
20326,4/28/2013 0:00,275,9
28215,4/4/2013 0:00,299,9
11773,4/30/2013 0:00,273,9
22138,4/17/2013 0:00,286,9
17747,4/23/2013 0:00,280,9
23306,4/10/2013 0:00,293,9
12941,4/3/2013 0:00,300,9
14919,4/30/2013 0:00,273,9
20346,4/20/2013 0:00,283,9
28905,4/25/2013 0:00,278,9
17744,4/28/2013 0:00,275,9
23094,4/27/2013 0:00,276,9
24906,4/4/2013 0:00,299,9
18603,4/4/2013 0:00,299,9
14106,4/28/2013 0:00,275,9
21743,4/29/2013 0:00,274,9
27339,4/3/2013 0:00,300,9
22888,4/26/2013 0:00,277,9
20286,4/24/2013 0:00,279,9
24723,4/23/2013 0:00,280,9
15832,4/6/2013 0:00,297,9
23469,4/17/2013 0:00,286,9
29114,4/13/2013 0:00,290,9
16522,4/8/2013 0:00,295,9
13900,4/19/2013 0:00,284,9
22244,4/5/2013 0:00,298,9
12065,4/1/2013 0:00,302,9
19891,4/15/2013 0:00,288,9
29191,4/16/2013 0:00,287,9
21365,4/27/2013 0:00,276,9
14982,4/3/2013 0:00,300,9
18809,4/1/2013 0:00,302,9
17335,4/23/2013 0:00,280,9
17727,4/5/2013 0:00,298,9
21288,4/27/2013 0:00,276,9
18042,4/1/2013 0:00,302,9
13336,4/8/2013 0:00,295,9
26071,4/22/2013 0:00,281,9
16974,4/9/2013 0:00,294,9
11690,4/26/2013 0:00,277,9
28344,4/5/2013 0:00,298,9
23389,4/29/2013 0:00,274,9
12709,4/24/2013 0:00,279,9
24471,4/1/2013 0:00,302,9
24909,4/25/2013 0:00,278,9
16708,4/25/2013 0:00,278,9
28281,4/27/2013 0:00,276,9
18182,4/9/2013 0:00,294,9
11424,4/21/2013 0:00,282,9
13980,4/21/2013 0:00,282,9
24737,4/2/2013 0:00,301,9
16788,4/15/2013 0:00,288,9
18354,4/23/2013 0:00,280,9
11630,4/27/2013 0:00,276,9
21471,4/4/2013 0:00,299,9
18769,4/2/2013 0:00,301,9
27382,4/13/2013 0:00,290,9
28962,4/20/2013 0:00,283,9
20120,4/9/2013 0:00,294,9
12981,4/25/2013 0:00,278,9
25049,4/29/2013 0:00,274,9
19768,4/21/2013 0:00,282,9
25507,4/5/2013 0:00,298,9
28212,4/19/2013 0:00,284,9
19121,4/3/2013 0:00,300,9
16373,4/16/2013 0:00,287,9
19184,4/8/2013 0:00,295,9
24451,4/13/2013 0:00,290,9
20352,4/16/2013 0:00,287,9
23572,4/30/2013 0:00,273,9
19596,4/25/2013 0:00,278,9
27322,4/2/2013 0:00,301,9
28796,4/2/2013 0:00,301,9
23346,4/20/2013 0:00,283,9
15331,4/23/2013 0:00,280,9
22513,4/24/2013 0:00,279,9
20163,4/16/2013 0:00,287,9
29194,4/15/2013 0:00,288,9
25659,4/17/2013 0:00,286,9
23283,4/17/2013 0:00,286,9
12918,4/12/2013 0:00,291,9
20993,4/24/2013 0:00,279,9
23910,4/7/2013 0:00,296,9
25925,4/29/2013 0:00,274,9
24806,4/2/2013 0:00,301,9
16416,4/19/2013 0:00,284,9
17936,4/18/2013 0:00,285,9
11587,4/9/2013 0:00,294,9
13814,4/13/2013 0:00,290,9
23117,4/20/2013 0:00,283,9
17392,4/3/2013 0:00,300,9
24966,4/20/2013 0:00,283,9
11481,4/21/2013 0:00,282,9
28945,4/20/2013 0:00,283,9
19556,4/14/2013 0:00,289,9
13170,4/24/2013 0:00,279,9
18580,4/13/2013 0:00,290,9
20054,4/11/2013 0:00,292,9
27883,4/22/2013 0:00,281,9
27299,4/29/2013 0:00,274,9
14441,4/23/2013 0:00,280,9
25656,4/17/2013 0:00,286,9
21657,4/22/2013 0:00,281,9
26343,4/20/2013 0:00,283,9
19350,4/20/2013 0:00,283,9
17750,4/19/2013 0:00,284,9
17515,4/28/2013 0:00,275,9
27943,4/19/2013 0:00,284,9
29403,4/3/2013 0:00,300,9
20996,4/12/2013 0:00,291,9
16668,4/21/2013 0:00,282,9
13187,4/30/2013 0:00,273,9
14129,4/15/2013 0:00,288,9
21122,4/11/2013 0:00,292,9
25012,4/13/2013 0:00,290,9
18520,4/16/2013 0:00,287,9
26486,4/17/2013 0:00,286,9
17704,4/4/2013 0:00,299,9
18786,4/3/2013 0:00,300,9
20950,5/6/2013 0:00,267,8
27442,5/28/2013 0:00,245,8
26360,5/20/2013 0:00,253,8
24133,5/12/2013 0:00,261,8
20103,5/4/2013 0:00,269,8
13439,5/18/2013 0:00,255,8
21514,5/31/2013 0:00,242,8
13250,5/6/2013 0:00,267,8
24431,5/12/2013 0:00,261,8
17641,5/16/2013 0:00,257,8
20040,5/11/2013 0:00,262,8
20306,5/1/2013 0:00,272,8
26220,5/21/2013 0:00,252,8
25387,5/15/2013 0:00,258,8
16874,5/16/2013 0:00,257,8
28447,5/29/2013 0:00,244,8
16997,5/19/2013 0:00,254,8
17876,5/15/2013 0:00,258,8
22344,5/28/2013 0:00,245,8
15274,5/18/2013 0:00,255,8
24445,5/30/2013 0:00,243,8
21952,5/28/2013 0:00,245,8
14335,5/29/2013 0:00,244,8
12277,5/25/2013 0:00,248,8
25782,5/28/2013 0:00,245,8
25075,5/3/2013 0:00,270,8
25965,5/14/2013 0:00,259,8
19977,5/30/2013 0:00,243,8
27900,5/18/2013 0:00,255,8
13253,5/27/2013 0:00,246,8
19602,5/29/2013 0:00,244,8
28882,5/12/2013 0:00,261,8
25842,5/1/2013 0:00,272,8
28982,5/4/2013 0:00,269,8
20369,5/8/2013 0:00,265,8
13422,5/16/2013 0:00,257,8
19164,5/17/2013 0:00,256,8
11796,5/30/2013 0:00,243,8
17418,5/3/2013 0:00,270,8
13396,5/29/2013 0:00,244,8
19785,5/27/2013 0:00,246,8
16791,5/23/2013 0:00,250,8
24803,5/25/2013 0:00,248,8
27737,5/22/2013 0:00,251,8
24677,5/14/2013 0:00,259,8
25971,5/16/2013 0:00,257,8
23987,5/24/2013 0:00,249,8
13316,5/11/2013 0:00,262,8
19934,5/14/2013 0:00,259,8
15128,5/10/2013 0:00,263,8
23512,5/2/2013 0:00,271,8
17020,5/2/2013 0:00,271,8
25676,5/13/2013 0:00,260,8
29071,5/16/2013 0:00,257,8
26260,5/20/2013 0:00,253,8
17541,5/30/2013 0:00,243,8
21285,5/16/2013 0:00,257,8
19015,5/10/2013 0:00,263,8
20873,5/5/2013 0:00,268,8
15958,5/23/2013 0:00,250,8
27797,5/30/2013 0:00,243,8
13273,5/14/2013 0:00,259,8
24740,5/3/2013 0:00,270,8
20412,5/5/2013 0:00,268,8
26214,5/28/2013 0:00,245,8
24617,5/3/2013 0:00,270,8
23575,5/21/2013 0:00,252,8
12397,5/24/2013 0:00,249,8
19244,5/2/2013 0:00,271,8
25155,5/29/2013 0:00,244,8
12812,5/16/2013 0:00,257,8
22115,5/7/2013 0:00,266,8
20243,5/22/2013 0:00,251,8
16834,5/26/2013 0:00,247,8
15560,5/11/2013 0:00,262,8
24096,5/23/2013 0:00,250,8
26509,5/26/2013 0:00,247,8
13525,5/20/2013 0:00,253,8
15689,5/4/2013 0:00,269,8
21099,5/13/2013 0:00,260,8
29300,5/27/2013 0:00,246,8
25882,5/29/2013 0:00,244,8
26117,5/23/2013 0:00,250,8
14544,5/11/2013 0:00,262,8
28484,5/28/2013 0:00,245,8
29317,5/25/2013 0:00,248,8
21036,5/31/2013 0:00,242,8
23953,5/3/2013 0:00,270,8
23280,5/7/2013 0:00,266,8
14295,5/28/2013 0:00,245,8
12194,5/9/2013 0:00,264,8
27840,5/30/2013 0:00,243,8
16330,5/20/2013 0:00,253,8
20140,5/4/2013 0:00,269,8
25304,5/10/2013 0:00,263,8
19894,5/30/2013 0:00,243,8
16977,5/8/2013 0:00,265,8
11003,5/10/2013 0:00,263,8
24362,5/2/2013 0:00,271,8
19702,5/21/2013 0:00,252,8
22135,5/6/2013 0:00,267,8
11504,5/3/2013 0:00,270,8
23907,5/5/2013 0:00,268,8
26824,5/19/2013 0:00,254,8
13230,5/9/2013 0:00,264,8
14604,5/5/2013 0:00,268,8
19141,5/2/2013 0:00,271,8
22948,5/1/2013 0:00,272,8
21912,5/12/2013 0:00,261,8
12271,5/18/2013 0:00,255,8
25175,5/14/2013 0:00,259,8
28859,5/29/2013 0:00,244,8
17790,5/9/2013 0:00,264,8
17120,5/22/2013 0:00,251,8
13419,5/4/2013 0:00,269,8
27760,5/30/2013 0:00,243,8
26592,5/26/2013 0:00,247,8
27219,5/27/2013 0:00,246,8
17810,5/27/2013 0:00,246,8
27156,5/23/2013 0:00,250,8
28278,5/6/2013 0:00,267,8
18932,5/15/2013 0:00,258,8
24013,5/13/2013 0:00,260,8
21972,5/28/2013 0:00,245,8
24577,5/21/2013 0:00,252,8
22121,5/28/2013 0:00,245,8
23446,5/8/2013 0:00,265,8
16107,5/14/2013 0:00,259,8
29337,5/15/2013 0:00,258,8
17043,5/2/2013 0:00,271,8
14249,5/30/2013 0:00,243,8
11006,5/14/2013 0:00,259,8
14587,5/27/2013 0:00,246,8
15981,5/4/2013 0:00,269,8
23120,5/18/2013 0:00,255,8
12543,5/4/2013 0:00,269,8
27342,5/16/2013 0:00,257,8
20097,5/3/2013 0:00,270,8
19788,5/12/2013 0:00,261,8
17040,5/26/2013 0:00,247,8
14338,5/17/2013 0:00,256,8
19207,5/17/2013 0:00,256,8
19144,5/21/2013 0:00,252,8
14876,5/12/2013 0:00,261,8
11590,5/23/2013 0:00,250,8
25653,5/14/2013 0:00,259,8
19161,5/1/2013 0:00,272,8
17455,5/2/2013 0:00,271,8
22968,5/25/2013 0:00,248,8
14355,5/14/2013 0:00,259,8
24365,5/2/2013 0:00,271,8
22891,5/12/2013 0:00,261,8
14232,5/12/2013 0:00,261,8
25470,5/8/2013 0:00,265,8
29308,5/7/2013 0:00,266,8
27897,5/25/2013 0:00,248,8
26878,5/9/2013 0:00,264,8
13642,5/15/2013 0:00,258,8
28415,5/17/2013 0:00,256,8
26062,5/18/2013 0:00,255,8
25418,5/31/2013 0:00,242,8
20698,5/27/2013 0:00,246,8
25169,5/22/2013 0:00,251,8
11352,5/1/2013 0:00,272,8
20386,5/8/2013 0:00,265,8
13393,5/10/2013 0:00,263,8
17343,5/20/2013 0:00,253,8
22175,5/2/2013 0:00,271,8
20509,5/1/2013 0:00,272,8
11057,5/21/2013 0:00,252,8
19693,5/20/2013 0:00,253,8
12809,5/7/2013 0:00,266,8
19948,5/7/2013 0:00,266,8
16593,5/19/2013 0:00,254,8
24920,5/2/2013 0:00,271,8
22049,5/5/2013 0:00,268,8
13891,5/7/2013 0:00,266,8
14283,5/23/2013 0:00,250,8
22172,5/24/2013 0:00,249,8
21359,5/21/2013 0:00,252,8
19510,5/11/2013 0:00,262,8
17844,5/12/2013 0:00,261,8
16447,5/29/2013 0:00,244,8
22756,5/1/2013 0:00,272,8
20761,5/17/2013 0:00,256,8
11979,5/8/2013 0:00,265,8
25750,5/25/2013 0:00,248,8
13015,5/8/2013 0:00,265,8
23048,5/1/2013 0:00,272,8
20277,5/3/2013 0:00,270,8
19676,5/20/2013 0:00,253,8
24694,5/8/2013 0:00,265,8
20672,5/6/2013 0:00,267,8
27164,5/12/2013 0:00,261,8
28747,5/24/2013 0:00,249,8
22404,5/31/2013 0:00,242,8
27751,5/29/2013 0:00,244,8
25690,5/6/2013 0:00,267,8
22358,5/22/2013 0:00,251,8
22129,5/13/2013 0:00,260,8
19630,5/25/2013 0:00,248,8
22962,5/30/2013 0:00,243,8
28976,5/14/2013 0:00,259,8
25338,5/1/2013 0:00,272,8
13224,5/23/2013 0:00,250,8
22547,5/7/2013 0:00,266,8
23111,5/28/2013 0:00,245,8
14180,5/9/2013 0:00,264,8
23008,5/16/2013 0:00,257,8
24923,5/19/2013 0:00,254,8
22132,5/28/2013 0:00,245,8
27150,5/14/2013 0:00,259,8
21379,5/21/2013 0:00,252,8
13304,5/23/2013 0:00,250,8
13456,5/30/2013 0:00,243,8
21963,5/5/2013 0:00,268,8
28455,5/12/2013 0:00,261,8
25292,5/14/2013 0:00,259,8
29271,5/11/2013 0:00,262,8
23022,5/24/2013 0:00,249,8
17695,5/2/2013 0:00,271,8
27413,5/30/2013 0:00,243,8
28870,5/6/2013 0:00,267,8
11707,5/24/2013 0:00,249,8
22776,5/30/2013 0:00,243,8
29162,5/20/2013 0:00,253,8
27980,5/16/2013 0:00,257,8
24648,5/16/2013 0:00,257,8
21302,5/22/2013 0:00,251,8
13287,5/17/2013 0:00,256,8
18677,5/9/2013 0:00,264,8
15806,5/6/2013 0:00,267,8
27167,5/13/2013 0:00,260,8
19859,5/19/2013 0:00,254,8
20028,5/28/2013 0:00,245,8
12228,5/21/2013 0:00,252,8
15514,5/27/2013 0:00,246,8
11000,5/3/2013 0:00,270,8
25109,5/27/2013 0:00,246,8
19782,5/5/2013 0:00,268,8
19613,5/14/2013 0:00,259,8
25192,5/12/2013 0:00,261,8
16536,5/31/2013 0:00,242,8
14074,5/27/2013 0:00,246,8
22212,5/3/2013 0:00,270,8
23984,5/4/2013 0:00,269,8
19593,5/28/2013 0:00,245,8
19155,5/5/2013 0:00,268,8
28893,5/5/2013 0:00,268,8
24548,5/19/2013 0:00,254,8
16490,5/19/2013 0:00,254,8
13367,5/3/2013 0:00,270,8
22590,5/13/2013 0:00,260,8
18325,5/20/2013 0:00,253,8
28312,5/13/2013 0:00,260,8
24313,5/18/2013 0:00,255,8
22401,5/14/2013 0:00,259,8
24359,5/5/2013 0:00,268,8
26274,5/24/2013 0:00,249,8
11455,5/31/2013 0:00,242,8
24236,5/4/2013 0:00,269,8
13808,5/23/2013 0:00,250,8
15013,5/3/2013 0:00,270,8
15640,5/1/2013 0:00,272,8
18090,5/21/2013 0:00,252,8
17698,5/4/2013 0:00,269,8
17306,5/24/2013 0:00,249,8
22587,5/1/2013 0:00,272,8
20031,5/11/2013 0:00,262,8
12225,5/15/2013 0:00,258,8
24691,5/27/2013 0:00,246,8
18342,5/26/2013 0:00,247,8
27247,5/18/2013 0:00,255,8
16553,5/30/2013 0:00,243,8
13805,5/29/2013 0:00,244,8
16470,5/11/2013 0:00,262,8
22633,5/8/2013 0:00,265,8
23609,5/16/2013 0:00,257,8
28767,5/26/2013 0:00,247,8
23171,5/7/2013 0:00,266,8
20068,5/27/2013 0:00,246,8
27940,5/11/2013 0:00,262,8
22381,5/18/2013 0:00,255,8
16430,5/9/2013 0:00,264,8
20005,5/16/2013 0:00,257,8
12557,5/7/2013 0:00,266,8
22796,5/16/2013 0:00,257,8
14830,5/30/2013 0:00,243,8
27313,5/5/2013 0:00,268,8
11701,5/4/2013 0:00,269,8
20114,5/31/2013 0:00,242,8
13324,5/9/2013 0:00,264,8
19238,5/13/2013 0:00,260,8
27233,5/3/2013 0:00,270,8
26669,5/15/2013 0:00,258,8
17489,5/29/2013 0:00,244,8
20171,5/6/2013 0:00,267,8
11727,5/4/2013 0:00,269,8
12391,5/29/2013 0:00,244,8
13098,5/8/2013 0:00,265,8
28481,5/20/2013 0:00,253,8
17761,5/21/2013 0:00,252,8
23549,5/29/2013 0:00,244,8
28495,5/7/2013 0:00,266,8
27373,5/24/2013 0:00,249,8
11790,5/22/2013 0:00,251,8
27127,5/29/2013 0:00,244,8
28020,5/8/2013 0:00,265,8
11206,5/30/2013 0:00,243,8
17824,5/31/2013 0:00,242,8
25730,5/5/2013 0:00,268,8
17764,5/14/2013 0:00,259,8
25624,5/14/2013 0:00,259,8
25332,5/30/2013 0:00,243,8
26314,5/15/2013 0:00,258,8
19928,5/3/2013 0:00,270,8
17011,5/8/2013 0:00,265,8
27665,5/28/2013 0:00,245,8
24917,5/13/2013 0:00,260,8
19759,5/29/2013 0:00,244,8
26219,5/17/2013 0:00,256,8
19790,5/24/2013 0:00,249,8
20354,5/27/2013 0:00,246,8
12090,5/8/2013 0:00,265,8
13298,5/18/2013 0:00,255,8
20228,5/30/2013 0:00,243,8
24244,5/24/2013 0:00,249,8
23019,5/15/2013 0:00,258,8
13344,5/2/2013 0:00,271,8
27284,5/24/2013 0:00,249,8
17297,5/23/2013 0:00,250,8
19773,5/20/2013 0:00,253,8
21419,5/22/2013 0:00,251,8
25057,5/31/2013 0:00,242,8
13424,5/24/2013 0:00,249,8
27410,5/19/2013 0:00,254,8
26531,5/23/2013 0:00,250,8
14758,5/4/2013 0:00,269,8
11555,5/8/2013 0:00,265,8
28369,5/11/2013 0:00,262,8
18004,5/1/2013 0:00,272,8
17028,5/20/2013 0:00,253,8
14503,5/18/2013 0:00,255,8
25060,5/10/2013 0:00,263,8
23331,5/30/2013 0:00,243,8
17875,5/17/2013 0:00,256,8
22395,5/31/2013 0:00,242,8
16670,5/23/2013 0:00,250,8
27739,5/15/2013 0:00,258,8
28429,5/26/2013 0:00,247,8
13238,5/28/2013 0:00,245,8
11403,5/28/2013 0:00,245,8
25389,5/16/2013 0:00,257,8
24914,5/2/2013 0:00,271,8
19793,5/8/2013 0:00,265,8
13407,5/25/2013 0:00,248,8
21313,5/20/2013 0:00,253,8
24622,5/23/2013 0:00,250,8
19919,5/13/2013 0:00,260,8
13427,5/21/2013 0:00,252,8
24476,5/30/2013 0:00,243,8
20231,5/23/2013 0:00,250,8
24353,5/5/2013 0:00,268,8
24430,5/29/2013 0:00,244,8
23557,5/14/2013 0:00,259,8
17755,5/13/2013 0:00,260,8
21456,5/7/2013 0:00,266,8
27948,5/30/2013 0:00,243,8
24725,5/5/2013 0:00,268,8
25306,5/16/2013 0:00,257,8
13364,5/15/2013 0:00,258,8
16006,5/27/2013 0:00,246,8
20875,5/21/2013 0:00,252,8
19856,5/31/2013 0:00,242,8
14423,5/15/2013 0:00,258,8
18877,5/8/2013 0:00,265,8
11074,5/27/2013 0:00,246,8
22286,5/12/2013 0:00,261,8
21104,5/17/2013 0:00,256,8
22435,5/17/2013 0:00,256,8
26059,5/14/2013 0:00,259,8
17772,5/13/2013 0:00,260,8
22209,5/3/2013 0:00,270,8
23039,5/16/2013 0:00,257,8
17646,5/19/2013 0:00,254,8
29053,5/15/2013 0:00,258,8
17128,5/22/2013 0:00,251,8
14134,5/3/2013 0:00,270,8
29302,5/6/2013 0:00,267,8
22853,5/27/2013 0:00,246,8
17048,5/20/2013 0:00,253,8
25080,5/9/2013 0:00,264,8
13719,5/26/2013 0:00,247,8
20457,5/28/2013 0:00,245,8
14655,5/10/2013 0:00,263,8
19106,5/12/2013 0:00,261,8
23205,5/9/2013 0:00,264,8
20872,5/22/2013 0:00,251,8
25186,5/15/2013 0:00,258,8
19567,5/23/2013 0:00,250,8
22040,5/16/2013 0:00,257,8
17022,5/29/2013 0:00,244,8
22558,5/26/2013 0:00,247,8
